,日期,美元／新台幣,人民幣／新台幣
3095,2020/07/29,29.501,4.214129
3096,2020/07/30,29.521,4.214329
3097,2020/07/31,29.502,4.225188
3098,2020/08/03,29.531,4.229223
3099,2020/08/04,29.539,4.226676
3100,2020/08/05,29.506,4.244615
3101,2020/08/06,29.503,4.245836
3102,2020/08/07,29.514,4.239775
3103,2020/08/10,29.52,4.236031
3104,2020/08/11,29.531,4.251194
3105,2020/08/12,29.54,4.25311
3106,2020/08/13,29.536,4.255281
3107,2020/08/14,29.542,4.2526
3108,2020/08/17,29.526,4.254254
3109,2020/08/18,29.518,4.264554
3110,2020/08/19,29.508,4.270958
3111,2020/08/20,29.522,4.268763
3112,2020/08/21,29.512,4.273338
3113,2020/08/24,29.517,4.273176
3114,2020/08/25,29.507,4.272348
3115,2020/08/26,29.515,4.284752
3116,2020/08/27,29.51,4.292436
3117,2020/08/28,29.521,4.300678
3118,2020/08/31,29.526,4.30495
3119,2020/09/01,29.521,4.326362
3120,2020/09/02,29.526,4.324821
3121,2020/09/03,29.531,4.320001
3122,2020/09/04,29.537,4.317128
3123,2020/09/07,29.524,4.321133
3124,2020/09/08,29.505,4.31788
3125,2020/09/09,29.53,4.312827
3126,2020/09/10,29.519,4.314379
3127,2020/09/11,29.506,4.316639
3128,2020/09/14,29.486,4.319404
3129,2020/09/15,29.38,4.333315
3130,2020/09/16,29.308,4.336031
3131,2020/09/17,29.31,4.331315
3132,2020/09/18,29.152,4.313826
3133,2020/09/21,29.158,4.306112
3134,2020/09/22,29.202,4.297396
3135,2020/09/23,29.216,4.300069
3136,2020/09/24,29.318,4.290777
3137,2020/09/25,29.275,4.289578
3138,2020/09/28,29.22,4.27623
3139,2020/09/29,29.151,4.269572
3140,2020/09/30,29.126,4.27325
3141,2020/10/05,29.02,4.29882
3142,2020/10/06,28.96,4.300705
3143,2020/10/07,28.965,4.300086
3144,2020/10/08,28.966,4.301828
3145,2020/10/12,28.909,4.303798
3146,2020/10/13,28.92,4.289096
3147,2020/10/14,28.952,4.297316
3148,2020/10/15,28.96,4.307742
3149,2020/10/16,28.979,4.326275
3150,2020/10/19,28.95,4.32652
3151,2020/10/20,28.932,4.33601
3152,2020/10/21,28.892,4.3518
3153,2020/10/22,28.903,4.337791
3154,2020/10/23,28.917,4.344953
3155,2020/10/26,28.902,4.321167
3156,2020/10/27,28.872,4.303978
3157,2020/10/28,28.906,4.302745
3158,2020/10/29,28.914,4.308822
3159,2020/10/30,28.925,4.318647
3160,2020/11/02,28.909,4.315102
3161,2020/11/03,28.92,4.323395
3162,2020/11/04,29.006,4.30945
3163,2020/11/05,28.874,4.352958
3164,2020/11/06,28.876,4.363279
3165,2020/11/09,28.825,4.400165
3166,2020/11/10,28.856,4.371049
3167,2020/11/11,28.83,4.364285
3168,2020/11/12,28.86,4.35382
3169,2020/11/13,28.847,4.360397
3170,2020/11/16,28.81,4.383355
3171,2020/11/17,28.815,4.394143
3172,2020/11/18,28.758,4.399428
3173,2020/11/19,28.818,4.380422
3174,2020/11/20,28.82,4.384617
3175,2020/11/23,28.803,4.388022
3176,2020/11/24,28.831,4.388338
3177,2020/11/25,28.816,4.384268
3178,2020/11/26,28.811,4.390393
3179,2020/11/27,28.811,4.380741
3180,2020/11/30,28.824,4.380614
3181,2020/12/01,28.837,4.394269
3182,2020/12/02,28.766,4.386671
3183,2020/12/03,28.668,4.37789
3184,2020/12/04,28.521,4.373724
3185,2020/12/07,28.534,4.37235
3186,2020/12/08,28.516,4.370733
3187,2020/12/09,28.51,4.382614
3188,2020/12/10,28.506,4.359679
3189,2020/12/11,28.44,4.35806
3190,2020/12/14,28.45,4.363889
3191,2020/12/15,28.46,4.353811
3192,2020/12/16,28.476,4.368959
3193,2020/12/17,28.481,4.374881
3194,2020/12/18,28.489,4.367392
3195,2020/12/21,28.517,4.362331
3196,2020/12/22,28.545,4.364473
3197,2020/12/23,28.555,4.373712
3198,2020/12/24,28.533,4.377019
3199,2020/12/25,28.541,4.380045
3200,2020/12/28,28.525,4.369431
3201,2020/12/29,28.515,4.374372
3202,2020/12/30,28.507,4.375853
3203,2020/12/31,28.508,4.379741
3204,2021/01/04,28.424,4.408847
3205,2021/01/05,28.402,4.406343
3206,2021/01/06,28.407,4.413283
3207,2021/01/07,28.429,4.410958
3208,2021/01/08,28.457,4.399566
3209,2021/01/11,28.485,4.401502
3210,2021/01/12,28.481,4.407947
3211,2021/01/13,28.445,4.408804
3212,2021/01/14,28.467,4.405183
3213,2021/01/15,28.48,4.401755
3214,2021/01/18,28.49,4.385323
3215,2021/01/19,28.471,4.384933
3216,2021/01/20,28.415,4.394607
3217,2021/01/21,28.373,4.388764
3218,2021/01/22,28.381,4.376804
3219,2021/01/25,28.391,4.37704
3220,2021/01/26,28.41,4.380737
3221,2021/01/27,28.38,4.382071
3222,2021/01/28,28.422,4.376221
3223,2021/01/29,28.412,4.390137
3224,2021/02/01,28.385,4.391188
3225,2021/02/02,28.387,4.38951
3226,2021/02/03,28.377,4.392618
3227,2021/02/04,28.382,4.391547
3228,2021/02/05,28.39,4.383274
3229,2021/02/17,28.38,4.40276
3230,2021/02/18,28.33,4.385796
3231,2021/02/19,28.338,4.393013
3232,2021/02/22,28.336,4.37879
3233,2021/02/23,28.302,4.379961
3234,2021/02/24,28.306,4.384882
3235,2021/02/25,28.256,4.381432
3236,2021/02/26,28.306,4.375117
3237,2021/03/02,28.319,4.37319
3238,2021/03/03,28.258,4.372134
3239,2021/03/04,28.266,4.366192
3240,2021/03/05,28.276,4.359452
3241,2021/03/08,28.303,4.329425
3242,2021/03/09,28.39,4.34597
3243,2021/03/10,28.326,4.347843
3244,2021/03/11,28.241,4.345782
3245,2021/03/12,28.187,4.331243
3246,2021/03/15,28.243,4.342502
3247,2021/03/16,28.263,4.347415
3248,2021/03/17,28.302,4.351263
3249,2021/03/18,28.306,4.35451
3250,2021/03/19,28.463,4.374962
3251,2021/03/22,28.492,4.376628
3252,2021/03/23,28.482,4.376658
3253,2021/03/24,28.538,4.373477
3254,2021/03/25,28.61,4.377616
3255,2021/03/26,28.602,4.369642
3256,2021/03/29,28.552,4.351182
3257,2021/03/30,28.519,4.335515
3258,2021/03/31,28.531,4.345243
3259,2021/04/01,28.533,4.335818
3260,2021/04/06,28.486,4.346907
3261,2021/04/07,28.427,4.341599
3262,2021/04/08,28.43,4.334267
3263,2021/04/09,28.436,4.330405
3264,2021/04/12,28.459,4.340367
3265,2021/04/13,28.465,4.344528
3266,2021/04/14,28.435,4.34919
3267,2021/04/15,28.382,4.34202
3268,2021/04/16,28.341,4.343428
3269,2021/04/19,28.205,4.331498
3270,2021/04/20,28.138,4.334012
3271,2021/04/21,28.151,4.3341
3272,2021/04/22,28.141,4.339173
3273,2021/04/23,28.111,4.328504
3274,2021/04/26,27.959,4.313123
3275,2021/04/27,27.905,4.304067
3276,2021/04/28,27.938,4.309884
3277,2021/04/29,27.95,4.325011
3278,2021/05/03,27.979,4.31881
3279,2021/05/04,27.952,4.313441
3280,2021/05/05,27.96,4.308021
3281,2021/05/06,27.99,4.322916
3282,2021/05/07,27.908,4.321135
3283,2021/05/10,27.816,4.330089
3284,2021/05/11,27.952,4.35207
3285,2021/05/12,27.955,4.33856
3286,2021/05/13,27.996,4.336776
3287,2021/05/14,28.012,4.352729
3288,2021/05/17,28.042,4.351501
3289,2021/05/18,27.952,4.350086
3290,2021/05/19,27.982,4.349354
3291,2021/05/20,28.012,4.353037
3292,2021/05/21,27.94,4.34073
3293,2021/05/24,27.95,4.347818
3294,2021/05/25,27.876,4.354872
3295,2021/05/26,27.821,4.355878
3296,2021/05/27,27.822,4.366051
3297,2021/05/28,27.767,4.36239
3298,2021/05/31,27.657,4.349616
3299,2021/06/01,27.637,4.334919
3300,2021/06/02,27.72,4.339788
3301,2021/06/03,27.704,4.334097
3302,2021/06/04,27.721,4.325585
3303,2021/06/07,27.712,4.334822
3304,2021/06/08,27.703,4.334051
3305,2021/06/09,27.767,4.344841
3306,2021/06/10,27.704,4.337754
3307,2021/06/11,27.631,4.327622
3308,2021/06/15,27.652,4.318192
3309,2021/06/16,27.691,4.32838
3310,2021/06/17,27.765,4.316902
3311,2021/06/18,27.81,4.314165
3312,2021/06/21,27.952,4.316767
3313,2021/06/22,27.962,4.31518
3314,2021/06/23,28.006,4.316341
3315,2021/06/24,28.002,4.324713
3316,2021/06/25,27.907,4.321845
3317,2021/06/28,27.91,4.318151
3318,2021/06/29,27.908,4.318847
3319,2021/06/30,27.87,4.310012
3320,2021/07/01,27.904,4.316274
3321,2021/07/02,27.99,4.313175
3322,2021/07/05,27.915,4.320209
3323,2021/07/06,27.916,4.319582
3324,2021/07/07,27.993,4.328278
3325,2021/07/08,28.034,4.322422
3326,2021/07/09,28.086,4.32721
3327,2021/07/12,28.015,4.326244
3328,2021/07/13,27.997,4.327524
3329,2021/07/14,28.007,4.32274
3330,2021/07/15,27.892,4.318295
3331,2021/07/16,28.005,4.326296
3332,2021/07/19,28.052,4.323739
3333,2021/07/20,28.06,4.325814
3334,2021/07/21,28.073,4.333348
3335,2021/07/22,28.018,4.331947
3336,2021/07/23,28.028,4.326738
3337,2021/07/26,28.072,4.32713
3338,2021/07/27,28.055,4.308491
3339,2021/07/28,28.005,4.299412
3340,2021/07/29,27.945,4.32203
3341,2021/07/30,27.966,4.329305
3342,2021/08/02,27.932,4.322421
3343,2021/08/03,27.93,4.321776
3344,2021/08/04,27.833,4.310385
3345,2021/08/05,27.781,4.302582
3346,2021/08/06,27.813,4.301614
3347,2021/08/09,27.826,4.295054
3348,2021/08/10,27.831,4.292709
3349,2021/08/11,27.847,4.290554
3350,2021/08/12,27.819,4.294502
3351,2021/08/13,27.86,4.296207
3352,2021/08/16,27.848,4.299397
3353,2021/08/17,27.869,4.298459
3354,2021/08/18,27.843,4.294894
3355,2021/08/19,27.969,4.30401
3356,2021/08/20,28.008,4.306034
3357,2021/08/23,27.985,4.30997
3358,2021/08/24,27.942,4.314161
3359,2021/08/25,27.927,4.314303
3360,2021/08/26,27.937,4.310204
3361,2021/08/27,27.928,4.310435
3362,2021/08/30,27.813,4.302198
3363,2021/08/31,27.772,4.300994
3364,2021/09/01,27.742,4.294573
3365,2021/09/02,27.732,4.296408
3366,2021/09/03,27.703,4.293577
3367,2021/09/06,27.663,4.289757
3368,2021/09/07,27.673,4.286271
3369,2021/09/08,27.746,4.294581
3370,2021/09/09,27.752,4.300367
3371,2021/09/10,27.69,4.30513
3372,2021/09/13,27.72,4.29782
3373,2021/09/14,27.713,4.303081
3374,2021/09/15,27.708,4.306793
3375,2021/09/16,27.715,4.302033
3376,2021/09/17,27.736,4.300716
3377,2021/09/22,27.782,4.292541
3378,2021/09/23,27.773,4.297594
3379,2021/09/24,27.731,4.287739
3380,2021/09/27,27.722,4.289702
3381,2021/09/28,27.785,4.30109
3382,2021/09/29,27.82,4.297495
3383,2021/09/30,27.866,4.308725
3384,2021/10/01,27.882,4.33264
3385,2021/10/04,27.866,4.318701
3386,2021/10/05,27.907,4.330636
3387,2021/10/06,27.97,4.328693
3388,2021/10/07,27.952,4.332532
3389,2021/10/08,28.046,4.345924
3390,2021/10/12,28.152,4.35686
3391,2021/10/13,28.145,4.363713
3392,2021/10/14,28.103,4.369342
3393,2021/10/15,28.027,4.362122
3394,2021/10/18,28.015,4.35496
3395,2021/10/19,27.935,4.367162
3396,2021/10/20,27.911,4.367792
3397,2021/10/21,27.912,4.363874
3398,2021/10/22,27.902,4.370262
3399,2021/10/25,27.876,4.372044
3400,2021/10/26,27.842,4.364317
3401,2021/10/27,27.827,4.359127
3402,2021/10/28,27.834,4.351707
3403,2021/10/29,27.82,4.354247
3404,2021/11/01,27.85,4.350476
3405,2021/11/02,27.85,4.353206
3406,2021/11/03,27.853,4.352978
3407,2021/11/04,27.866,4.357128
3408,2021/11/05,27.882,4.355196
3409,2021/11/08,27.842,4.353069
3410,2021/11/09,27.772,4.343819
3411,2021/11/10,27.785,4.346963
3412,2021/11/11,27.84,4.347216
3413,2021/11/12,27.836,4.357726
3414,2021/11/15,27.782,4.356523
3415,2021/11/16,27.79,4.357972
3416,2021/11/17,27.815,4.355662
3417,2021/11/18,27.803,4.358815
3418,2021/11/19,27.795,4.35367
3419,2021/11/22,27.783,4.353263
3420,2021/11/23,27.809,4.355056
3421,2021/11/24,27.793,4.350188
3422,2021/11/25,27.801,4.351135
3423,2021/11/26,27.836,4.352855
3424,2021/11/29,27.807,4.355077
3425,2021/11/30,27.81,4.362638
3426,2021/12/01,27.76,4.358292
3427,2021/12/02,27.766,4.35457
3428,2021/12/03,27.723,4.351097
3429,2021/12/06,27.741,4.353229
3430,2021/12/07,27.771,4.360686
3431,2021/12/08,27.742,4.364288
3432,2021/12/09,27.71,4.368537
3433,2021/12/10,27.737,4.3536
3434,2021/12/13,27.796,4.36475
3435,2021/12/14,27.816,4.366862
3436,2021/12/15,27.804,4.364088
3437,2021/12/16,27.817,4.36432
3438,2021/12/17,27.78,4.351237
3439,2021/12/20,27.84,4.357795
3440,2021/12/21,27.825,4.362682
3441,2021/12/22,27.82,4.359811
3442,2021/12/23,27.788,4.357881
3443,2021/12/24,27.738,4.351121
3444,2021/12/27,27.715,4.347181
3445,2021/12/28,27.685,4.343167
3446,2021/12/29,27.688,4.345853
3447,2021/12/30,27.69,4.345502
3448,2022/01/03,27.632,4.344414
3449,2022/01/04,27.642,4.332801
3450,2022/01/05,27.621,4.332243
3451,2022/01/06,27.651,4.332386
3452,2022/01/07,27.69,4.338995
3453,2022/01/10,27.668,4.336848
3454,2022/01/11,27.684,4.339329
3455,2022/01/12,27.668,4.343599
3456,2022/01/13,27.648,4.344717
3457,2022/01/14,27.624,4.353266
3458,2022/01/17,27.607,4.345121
3459,2022/01/18,27.624,4.34578
3460,2022/01/19,27.651,4.351604
3461,2022/01/20,27.636,4.354466
3462,2022/01/21,27.702,4.365669
3463,2022/01/24,27.696,4.371177
3464,2022/01/25,27.717,4.377429
3465,2022/01/26,27.745,4.385014
3466,2022/02/07,27.841,4.378053
3467,2022/02/08,27.838,4.367281
3468,2022/02/09,27.822,4.369918
3469,2022/02/10,27.825,4.374034
3470,2022/02/11,27.846,4.376779
3471,2022/02/14,27.873,4.38013
3472,2022/02/15,27.892,4.391289
3473,2022/02/16,27.892,4.402696
3474,2022/02/17,27.872,4.401686
3475,2022/02/18,27.87,4.408867
3476,2022/02/21,27.83,4.39881
3477,2022/02/22,27.88,4.400217
3478,2022/02/23,27.884,4.413954
3479,2022/02/24,28.023,4.432818
3480,2022/02/25,28.021,4.437742
3481,2022/03/01,28.02,4.436295
3482,2022/03/02,28.07,4.444407
3483,2022/03/03,28.061,4.437061
3484,2022/03/04,28.115,4.444982
3485,2022/03/07,28.25,4.467851
3486,2022/03/08,28.362,4.488428
3487,2022/03/09,28.435,4.496938
3488,2022/03/10,28.345,4.479049
3489,2022/03/11,28.403,4.48668
3490,2022/03/14,28.53,4.472677
3491,2022/03/15,28.612,4.472885
3492,2022/03/16,28.625,4.500852
3493,2022/03/17,28.456,4.474991
3494,2022/03/18,28.36,4.448351
3495,2022/03/21,28.487,4.470237
3496,2022/03/22,28.543,4.479453
3497,2022/03/23,28.551,4.468146
3498,2022/03/24,28.602,4.48159
3499,2022/03/25,28.613,4.485431
3500,2022/03/28,28.755,4.500416
3501,2022/03/29,28.765,4.505289
3502,2022/03/30,28.58,4.491204
3503,2022/03/31,28.622,4.506162
3504,2022/04/01,28.705,4.510445
3505,2022/04/06,28.77,4.516257
3506,2022/04/07,28.828,4.52712
3507,2022/04/08,28.906,4.538965
3508,2022/04/11,29.05,4.553675
3509,2022/04/12,29.145,4.56947
3510,2022/04/13,29.086,4.562866
3511,2022/04/14,29.004,4.546261
3512,2022/04/15,29.118,4.562237
3513,2022/04/18,29.186,4.573913
3514,2022/04/19,29.23,4.575343
3515,2022/04/20,29.249,4.540176
3516,2022/04/21,29.209,4.509315
3517,2022/04/22,29.26,4.495448
3518,2022/04/25,29.37,4.460481
3519,2022/04/26,29.31,4.455706
3520,2022/04/27,29.396,4.464958
3521,2022/04/28,29.525,4.446996
3522,2022/04/29,29.48,4.454605
3523,2022/05/03,29.53,4.422915
3524,2022/05/04,29.525,4.441328
3525,2022/05/05,29.509,4.434435
3526,2022/05/06,29.66,4.4167
3527,2022/05/09,29.733,4.395251
3528,2022/05/10,29.712,4.407894
3529,2022/05/11,29.705,4.403291
3530,2022/05/12,29.823,4.377688
3531,2022/05/13,29.807,4.387024
3532,2022/05/16,29.814,4.37747
3533,2022/05/17,29.732,4.403101
3534,2022/05/18,29.71,4.396694
3535,2022/05/19,29.769,4.38673
3536,2022/05/20,29.655,4.433808
3537,2022/05/23,29.62,4.439327
3538,2022/05/24,29.622,4.436161
3539,2022/05/25,29.556,4.423942
3540,2022/05/26,29.505,4.366474
3541,2022/05/27,29.35,4.353045
3542,2022/05/30,29.144,4.367724
3543,2022/05/31,29.065,4.35571
3544,2022/06/01,29.27,4.368548
3545,2022/06/02,29.388,4.396709
3546,2022/06/06,29.415,4.425928
3547,2022/06/07,29.514,4.426569
3548,2022/06/08,29.52,4.414598
3549,2022/06/09,29.526,4.412011
3550,2022/06/10,29.584,4.417365
3551,2022/06/13,29.742,4.404076
3552,2022/06/14,29.708,4.401329
3553,2022/06/15,29.74,4.42091
3554,2022/06/16,29.735,4.424419
3555,2022/06/17,29.72,4.431876
3556,2022/06/20,29.74,4.449401
3557,2022/06/21,29.715,4.43749
3558,2022/06/22,29.79,4.432752
3559,2022/06/23,29.782,4.438918
3560,2022/06/24,29.732,4.440117
3561,2022/06/27,29.612,4.430873
3562,2022/06/28,29.64,4.434203
3563,2022/06/29,29.682,4.425794
3564,2022/06/30,29.726,4.440232
3565,2022/07/01,29.755,4.435875
3566,2022/07/04,29.745,4.441375
3567,2022/07/05,29.765,4.442694
3568,2022/07/06,29.81,4.443091
3569,2022/07/07,29.79,4.439365
3570,2022/07/08,29.782,4.441151
3571,2022/07/11,29.818,4.445208
3572,2022/07/12,29.895,4.428316
3573,2022/07/13,29.855,4.438214
3574,2022/07/14,29.889,4.427069
3575,2022/07/15,29.946,4.418353
3576,2022/07/18,29.914,4.432746
3577,2022/07/19,29.902,4.432224
3578,2022/07/20,29.896,4.423502
3579,2022/07/21,29.89,4.41015
3580,2022/07/22,29.916,4.415422
3581,2022/07/25,29.908,4.427521
3582,2022/07/26,29.914,4.426404
3583,2022/07/27,29.933,4.427629
3584,2022/07/28,29.928,4.43536
3585,2022/07/29,29.938,4.445134
3586,2022/08/01,29.98,4.435511
3587,2022/08/02,29.996,4.431219
3588,2022/08/03,29.99,4.431772
3589,2022/08/04,29.994,4.435003
3590,2022/08/05,29.95,4.435715
3591,2022/08/08,29.996,4.433799
3592,2022/08/09,29.99,4.436871
3593,2022/08/10,29.997,4.435566
3594,2022/08/11,29.942,4.442914
3595,2022/08/12,29.97,4.451354
3596,2022/08/15,29.99,4.425954
3597,2022/08/16,29.994,4.405549
3598,2022/08/17,29.981,4.416381
3599,2022/08/18,29.991,4.409367
3600,2022/08/19,30.02,4.39862
3601,2022/08/22,30.095,4.389386
3602,2022/08/23,30.204,4.394018
3603,2022/08/24,30.271,4.401222
3604,2022/08/25,30.194,4.401712
3605,2022/08/26,30.218,4.397716
3606,2022/08/29,30.396,4.386933
3607,2022/08/30,30.468,4.404576
3608,2022/08/31,30.435,4.412588
3609,2022/09/01,30.531,4.418752
3610,2022/09/02,30.588,4.425655
3611,2022/09/05,30.71,4.419077
3612,2022/09/06,30.746,4.420106
3613,2022/09/07,30.928,4.430436
3614,2022/09/08,30.895,4.433402
3615,2022/09/12,30.87,4.457103
3616,2022/09/13,30.89,4.458292
3617,2022/09/14,31.088,4.461315
3618,2022/09/15,31.13,4.459808
3619,2022/09/16,31.293,4.44952
3620,2022/09/19,31.35,4.464616
3621,2022/09/20,31.345,4.466882
3622,2022/09/21,31.44,4.452218
3623,2022/09/22,31.616,4.461081
3624,2022/09/23,31.665,4.449344
3625,2022/09/26,31.818,4.452611
3626,2022/09/27,31.78,4.439952
3627,2022/09/28,31.871,4.393003
3628,2022/09/29,31.847,4.422402
3629,2022/09/30,31.743,4.478842
3630,2022/10/03,31.868,4.458747
3631,2022/10/04,31.748,4.493358
3632,2022/10/05,31.568,4.482877
3633,2022/10/06,31.53,4.474454
3634,2022/10/07,31.668,4.455814
3635,2022/10/11,31.867,4.439838
3636,2022/10/12,31.839,4.438388
3637,2022/10/13,31.889,4.432667
3638,2022/10/14,31.884,4.434235
3639,2022/10/17,31.997,4.436896
3640,2022/10/18,31.994,4.444383
3641,2022/10/19,32.022,4.423103
3642,2022/10/20,32.107,4.425789
3643,2022/10/21,32.188,4.429648
3644,2022/10/24,32.226,4.418765
3645,2022/10/25,32.319,4.405823
3646,2022/10/26,32.215,4.463388
3647,2022/10/27,32.108,4.434211
3648,2022/10/28,32.148,4.420575
3649,2022/10/31,32.21,4.403526
3650,2022/11/01,32.179,4.418659
3651,2022/11/02,32.17,4.41144
3652,2022/11/03,32.245,4.394961
3653,2022/11/04,32.185,4.427143
3654,2022/11/07,32.082,4.428631
3655,2022/11/08,32.062,4.410417
3656,2022/11/09,31.903,4.402774
3657,2022/11/10,31.905,4.398934
3658,2022/11/11,31.41,4.417157
3659,2022/11/14,31.116,4.433221
3660,2022/11/15,31.105,4.42817
3661,2022/11/16,31.115,4.397296
3662,2022/11/17,31.158,4.371312
3663,2022/11/18,31.17,4.370938
3664,2022/11/21,31.21,4.355699
3665,2022/11/22,31.213,4.359957
3666,2022/11/23,31.218,4.364432
3667,2022/11/25,30.905,4.312051
3668,2022/11/28,31.012,4.296961
3669,2022/11/29,30.952,4.314616
3670,2022/11/30,30.902,4.323684
3671,2022/12/01,30.633,4.333375
3672,2022/12/02,30.605,4.347716
3673,2022/12/05,30.455,4.380678
3674,2022/12/06,30.638,4.383593
3675,2022/12/07,30.662,4.393282
3676,2022/12/08,30.685,4.400229
3677,2022/12/09,30.622,4.407639
3678,2022/12/12,30.714,4.401224
3679,2022/12/13,30.724,4.397987
3680,2022/12/14,30.582,4.400322
3681,2022/12/15,30.625,4.393953
3682,2022/12/16,30.71,4.401142
3683,2022/12/19,30.74,4.40412
3684,2022/12/20,30.72,4.406477
3685,2022/12/21,30.709,4.403578
3686,2022/12/22,30.68,4.391412
3687,2022/12/23,30.712,4.390311
3688,2022/12/26,30.708,4.400241
3689,2022/12/27,30.691,4.401427
3690,2022/12/28,30.715,4.404961
3691,2022/12/29,30.732,4.404203
3692,2022/12/30,30.708,4.409546
