,low,high,open,close,up_and_down,volume,USA_rate,CHINA_rate,date
212,107.5,108.0,108.0,107.5,1.0,48939593.0,30.295,4.926496894005919,2014-03-04
213,108.5,110.0,108.5,110.0,1.0,55447701.0,30.287,4.934825822009319,2014-03-05
214,110.0,113.5,110.0,113.0,1.0,72622868.0,30.281999999999996,4.9524899828277045,2014-03-06
215,113.5,115.0,114.0,114.5,0.0,66916749.0,30.256,4.947833197056418,2014-03-07
216,112.5,114.5,114.5,113.0,1.0,38430338.0,30.285999999999998,4.936915202295178,2014-03-10
217,113.5,114.5,113.5,114.0,0.0,29182885.0,30.284000000000002,4.937595278273701,2014-03-11
218,112.0,113.0,112.5,113.0,1.0,18414771.0,30.32,4.9352171365323265,2014-03-12
219,115.5,117.5,116.5,116.5,0.0,59080824.0,30.33,4.941993091311999,2014-03-13
220,114.0,115.5,115.0,115.0,0.0,47105032.0,30.326999999999998,4.932502764946978,2014-03-14
221,113.0,115.0,114.5,114.0,1.0,33910334.0,30.324,4.936189608021878,2014-03-17
222,113.5,115.0,114.5,114.5,0.0,37517456.0,30.322,4.89933753433511,2014-03-18
223,113.5,115.0,114.5,114.5,0.0,35237094.0,30.41,4.904522288884588,2014-03-19
224,112.0,113.5,113.0,112.0,1.0,46512209.0,30.539,4.913045576666291,2014-03-20
225,112.0,114.0,114.0,112.5,0.0,60438012.0,30.622,4.922043270003536,2014-03-21
226,111.5,112.5,111.5,112.5,1.0,29607569.0,30.583000000000002,4.915142554080551,2014-03-24
227,111.5,113.5,111.5,113.5,1.0,38070794.0,30.53,4.937892217118457,2014-03-25
228,114.5,116.0,115.5,115.5,1.0,45234160.0,30.55,4.918455073817076,2014-03-26
229,114.0,116.0,114.5,116.0,1.0,31399282.0,30.541999999999998,4.914239742558326,2014-03-27
230,115.5,117.5,116.0,117.5,1.0,43794489.0,30.511999999999997,4.909886714727085,2014-03-28
231,116.5,118.5,118.0,118.5,1.0,47146441.0,30.475,4.8941671484550655,2014-03-31
232,118.5,119.5,119.0,119.5,1.0,40636462.0,30.414,4.905958641158822,2014-04-01
233,119.0,121.0,120.5,120.0,0.0,43684651.0,30.285,4.880426725110388,2014-04-02
234,117.5,119.0,118.5,118.5,0.0,37000420.0,30.3,4.881192106322997,2014-04-03
235,116.5,118.0,117.5,117.5,1.0,45254843.0,30.244,4.867622680379187,2014-04-07
236,117.0,119.5,117.0,119.0,0.0,43894168.0,30.252,4.873538035248252,2014-04-08
237,119.0,120.0,119.5,119.0,1.0,29648114.0,30.085,4.8561789772727275,2014-04-09
238,118.5,119.5,119.0,119.5,1.0,27215773.0,30.046999999999997,4.841058855752654,2014-04-10
239,118.0,120.0,118.5,120.0,1.0,34847792.0,30.083000000000002,4.842411950292963,2014-04-11
240,120.0,121.0,120.0,120.5,1.0,31053034.0,30.180999999999997,4.858499678042498,2014-04-14
241,121.0,122.5,121.5,122.5,0.0,29397114.0,30.208000000000002,4.8561232035494974,2014-04-15
242,121.0,122.5,121.5,121.0,0.0,51075652.0,30.153000000000002,4.845178602991982,2014-04-16
243,119.0,121.5,120.5,120.0,1.0,36418501.0,30.164,4.850687464822707,2014-04-17
244,121.0,123.0,122.5,123.0,0.0,32921335.0,30.195,4.847487558195537,2014-04-18
245,121.0,122.0,122.0,121.5,0.0,24162522.0,30.235,4.85679405008594,2014-04-21
246,120.5,122.5,121.0,121.5,0.0,27034052.0,30.274,4.853469283057587,2014-04-22
247,120.5,123.0,123.0,121.0,0.0,34358023.0,30.29,4.852144939608496,2014-04-23
248,120.0,121.0,121.0,121.0,0.0,25524592.0,30.275,4.851140879374439,2014-04-24
249,118.0,121.0,121.0,118.5,1.0,49438252.0,30.284000000000002,4.841721557843576,2014-04-25
250,117.5,120.0,118.5,119.0,1.0,28068430.0,30.265,4.837523776033758,2014-04-28
251,119.0,121.0,120.5,120.5,0.0,21811790.0,30.195,4.82903659160696,2014-04-29
252,117.0,120.5,120.0,118.5,0.0,44124133.0,30.22,4.823161389172625,2014-04-30
253,117.0,119.5,119.0,118.0,0.0,45030119.0,30.179000000000002,4.820849507196371,2014-05-02
254,116.0,118.0,117.5,117.0,1.0,28887828.0,30.136,4.821374290056796,2014-05-05
255,116.5,119.0,117.0,118.0,1.0,27525257.0,30.128,4.833162217659138,2014-05-06
256,117.5,119.0,118.0,118.5,1.0,33276563.0,30.13,4.839927393057363,2014-05-07
257,119.0,120.0,119.5,119.5,1.0,30096125.0,30.104,4.831482313667586,2014-05-08
258,119.0,120.0,120.0,120.0,0.0,23287585.0,30.09,4.830165660716579,2014-05-09
259,117.5,120.0,119.5,118.5,1.0,37048901.0,30.148000000000003,4.836293052280348,2014-05-12
260,119.5,121.0,120.0,120.5,1.0,24046010.0,30.177,4.836677779202462,2014-05-13
261,120.5,122.0,121.0,122.0,0.0,32903344.0,30.185,4.846193366085476,2014-05-14
262,120.5,122.0,121.0,122.0,0.0,16813508.0,30.148000000000003,4.840253026362265,2014-05-15
263,121.0,123.0,122.0,122.0,0.0,28679719.0,30.151999999999997,4.838564734578599,2014-05-16
264,121.0,122.5,122.0,121.0,0.0,20829956.0,30.13,4.8274425609638865,2014-05-19
265,121.0,122.0,122.0,121.0,0.0,25402168.0,30.136,4.830570961433655,2014-05-20
266,120.5,122.0,122.0,120.5,1.0,24218702.0,30.148000000000003,4.832417009953997,2014-05-21
267,121.0,122.0,121.5,122.0,0.0,26336625.0,30.13,4.833017869173269,2014-05-22
268,121.0,122.5,121.0,122.0,1.0,31778175.0,30.116999999999997,4.827525406341166,2014-05-23
269,122.0,123.5,123.0,123.0,1.0,19854258.0,30.098000000000003,4.826413944612819,2014-05-26
270,122.5,124.0,122.5,123.5,1.0,18301066.0,30.113000000000003,4.823791368980873,2014-05-27
271,122.5,124.0,124.0,124.0,0.0,37799997.0,30.115,4.811855876008628,2014-05-28
272,121.5,124.0,123.5,122.0,0.0,43079080.0,30.05,4.799936107339669,2014-05-29
273,119.5,122.5,122.0,119.5,1.0,69113681.0,29.987,4.802915031632898,2014-05-30
274,120.0,122.5,120.0,122.5,1.0,40522053.0,30.006999999999998,4.803348753821774,2014-06-03
275,123.0,124.0,123.5,123.5,0.0,33486050.0,30.034000000000002,4.801368439563251,2014-06-04
276,121.5,123.5,123.0,123.0,0.0,19558349.0,30.043000000000003,4.803498337170632,2014-06-05
277,122.0,123.5,123.5,122.5,1.0,19282324.0,30.025,4.802770490754367,2014-06-06
278,122.5,123.5,122.5,123.0,1.0,19730824.0,30.005,4.804720652052074,2014-06-09
279,122.5,124.5,123.0,124.5,1.0,26661384.0,30.0,4.812165153508068,2014-06-10
280,123.5,125.0,124.0,125.0,0.0,27990426.0,29.986,4.815712977981916,2014-06-11
281,123.0,124.0,124.0,123.5,0.0,22300962.0,29.998,4.821279331404693,2014-06-12
282,122.5,123.5,123.0,123.0,1.0,17197521.0,30.0,4.831773744141475,2014-06-13
283,122.5,124.0,122.5,124.0,1.0,13737288.0,30.003,4.831245370519468,2014-06-16
284,123.0,125.0,124.0,125.0,1.0,20568681.0,30.004,4.813424455353419,2014-06-17
285,124.0,126.5,125.0,125.5,1.0,38103408.0,30.008000000000003,4.817698717228315,2014-06-18
